id,customer_id,order_date,sku_id,price,qty_ordered,before_discount,discount_amount,after_discount,is_gross,is_valid,is_net,payment_id,payment_method,registered_date,sku_name,cogs,category
ODR5843120593b,C242231L,2021-05-10,P240605,2741370,1,2741370,0,2741370,1,1,1,4,Pay axis,2021-09-22,lenovo 80J2021CUE,2083012,Computing
ODR9654843042h,C127878L,2021-09-30,P240605,2741370,1,2741370,0,2741370,1,0,0,1,COD,2021-09-13,lenovo 80J2021CUE,2083012,Computing
ODR2968276119j,C989354L,2021-01-11,P992760,2720200,1,2720200,0,2720200,1,0,0,4,Pay axis,2021-10-01,R&I Split AC   Crystal Series 18000BTU,2284968,Appliances
ODR7698758082z,C791503L,2021-10-27,P992760,2720200,1,2720200,0,2720200,1,0,0,4,Pay axis,2021-10-03,R&I Split AC   Crystal Series 18000BTU,2284968,Appliances
ODR1270930024b,C980973L,2021-11-28,P992760,2720200,1,2720200,0,2720200,1,0,0,4,Pay axis,2021-10-27,R&I Split AC   Crystal Series 18000BTU,2284968,Appliances
ODR9351349167v,C531212L,2021-06-12,P502182,2714400,1,2714400,0,2714400,1,1,1,4,Pay axis,2021-11-23,Haier HSU 18LK E10BL White,2035800,Appliances
ODR4748483611d,C317326L,2022-05-06,P545027,2710050,1,2710050,0,2710050,1,1,0,1,COD,2022-03-03,RUBD HSU 18 LTE 1.5 Ton AC,1761518,Appliances
ODR2999389219m,C972737L,2022-03-03,P934032,2700248,1,2700248,0,2700248,1,1,0,1,COD,2021-07-21,Haier HSU 18LKE,2025186,Appliances
ODR1238479430q,C972737L,2022-03-20,P934032,2700248,1,2700248,0,2700248,1,1,0,1,COD,2021-07-21,Haier HSU 18LKE,2025186,Appliances
ODR2684213080s,C713431L,2022-06-06,P809020,2668000,1,2668000,0,2668000,1,0,0,4,Pay axis,2022-06-22,AYS Split Haier 18LNF,2267800,Appliances
ODR8888326136d,C171874L,2021-11-22,P926387,1333942,2,2667884,0,2667884,1,1,1,1,COD,2021-11-12,infinix Zero 4 Grey,1160522,Mobiles & Tablets
ODR3209194892t,C416181L,2022-01-04,P926387,1333942,2,2667884,0,2667884,1,0,0,7,Easy Pay,2021-10-20,infinix Zero 4 Grey,1160522,Mobiles & Tablets
ODR8018316478c,C849740L,2022-12-02,P926387,1333942,2,2667884,0,2667884,1,0,0,4,Pay axis,2021-07-20,infinix Zero 4 Grey,1160522,Mobiles & Tablets
ODR3837857351a,C940987L,2021-08-08,P191421,2650600,1,2650600,0,2650600,1,0,0,8,UBL Credit Card,2021-08-28,dwm Masculine K2H27126 ,1775902,Men Fashion
ODR7792202279g,C972737L,2022-05-31,P473371,2633200,1,2633200,0,2633200,1,1,0,1,COD,2021-07-21,RM Sony DSC HX400,1711580,Entertainment
ODR6069968896g,C399101L,2021-12-24,P888679,1314686,2,2629372,0,2629372,1,1,0,1,COD,2021-07-14,SUPER ASIA GH 555 55 GLN CAPACITY,1064880,Appliances
ODR5916317302l,C972737L,2022-07-04,P934032,2625370,1,2625370,0,2625370,1,1,0,1,COD,2021-07-21,Haier HSU 18LKE,2025186,Appliances
ODR6015039387h,C372757L,2021-11-07,P987392,2622470,1,2622470,0,2622470,1,0,0,1,COD,2021-07-28,mitsubhisi 1.0 Ton   SRK 13CMK,2229056,Appliances
ODR9959068355v,C217246L,2022-06-08,P173908,2618700,1,2618700,0,2618700,1,0,0,7,Easy Pay,2022-08-04,UNEL Kenwood eInspire  1.5Ton,1597378,Appliances
ODR6612136842e,C483469L,2022-05-14,P549363,2610000,1,2610000,0,2610000,1,1,0,1,COD,2021-07-26,Kenwood KLV 1815,2218500,Appliances
ODR9892554534h,C955087L,2021-11-26,P713012,2610000,1,2610000,0,2610000,1,0,0,4,Pay axis,2021-11-08,sony SLT A58K,2140200,Entertainment
ODR2723553052i,C955087L,2021-11-27,P713012,2610000,1,2610000,0,2610000,1,0,0,4,Pay axis,2021-11-08,sony SLT A58K,2140200,Entertainment
ODR8972748710w,C788509L,2021-11-29,P713012,2610000,1,2610000,0,2610000,1,1,1,1,COD,2021-07-20,sony SLT A58K,2140200,Entertainment
ODR7301425815m,C788509L,2021-12-30,P713012,2610000,1,2610000,0,2610000,1,1,0,1,COD,2021-07-20,sony SLT A58K,2140200,Entertainment
ODR2309804088y,C158367L,2021-09-21,P399251,2610000,1,2610000,0,2610000,1,0,0,1,COD,2021-07-16,Naushemian #0027 Blue L,2088000,Women Fashion
ODR3227876079u,C191638L,2022-01-19,P343951,2610000,1,2610000,0,2610000,1,1,0,1,COD,2021-12-05,palwasha SKU027,1722600,Women Fashion
ODR9261506694d,C908967L,2022-03-05,P708112,17400,150,2610000,0,2610000,1,1,1,11,Cash at Door Step,2021-07-23,Jayqeu BL 01 Red M,10440,Women Fashion
ODR2842423328t,C159766L,2022-03-28,P343951,2610000,1,2610000,0,2610000,1,0,0,2,Jazz Voucher,2022-03-20,palwasha SKU027,1722600,Women Fashion
ODR4121690062t,C908967L,2022-04-04,P533137,17400,150,2610000,0,2610000,1,1,1,7,Easy Pay,2021-07-23,Jayqeu BL 01 Red S,14790,Women Fashion
ODR4101120360n,C264730L,2021-08-29,P205822,2609362,1,2609362,0,2609362,1,0,0,9,My Gateway,2021-08-05,HP  15 AC107TU  clear,2139620,Computing
ODR5025381818a,C612260L,2021-12-08,P205822,2609362,1,2609362,0,2609362,1,1,0,1,COD,2021-08-04,HP  15 AC107TU  clear,2139620,Computing
ODR1802571508r,C405631L,2021-03-12,P177109,2604200,1,2604200,0,2604200,1,0,0,4,Pay axis,2021-11-05,Changhong Ruba 40 Inches D4000i Smart LED,1562520,Entertainment
ODR5616535550u,C405631L,2021-04-12,P177109,2604200,1,2604200,0,2604200,1,0,0,4,Pay axis,2021-11-05,Changhong Ruba 40 Inches D4000i Smart LED,1562520,Entertainment
ODR2580973309f,C484446L,2021-10-13,P177109,2604200,1,2604200,0,2604200,1,0,0,4,Pay axis,2021-10-14,Changhong Ruba 40 Inches D4000i Smart LED,1562520,Entertainment
ODR8912804614o,C980973L,2021-10-22,P177109,2604200,1,2604200,0,2604200,1,0,0,4,Pay axis,2021-10-27,Changhong Ruba 40 Inches D4000i Smart LED,1562520,Entertainment
ODR3998838584c,C885565L,2021-11-17,P177109,2604200,1,2604200,0,2604200,1,1,0,3,Customer Credit,2021-09-10,Changhong Ruba 40 Inches D4000i Smart LED,1562520,Entertainment
ODR7661653456o,C485693L,2021-12-29,P177109,2604200,1,2604200,0,2604200,1,0,0,1,COD,2021-07-02,Changhong Ruba 40 Inches D4000i Smart LED,1562520,Entertainment
ODR6522409768h,C529046L,2022-04-01,P177109,2604200,1,2604200,0,2604200,1,0,0,4,Pay axis,2021-10-01,Changhong Ruba 40 Inches D4000i Smart LED,1562520,Entertainment
ODR6061320053t,C865334L,2022-04-22,P177109,2604200,1,2604200,0,2604200,1,0,0,4,Pay axis,2022-04-24,Changhong Ruba 40 Inches D4000i Smart LED,1562520,Entertainment
ODR1432320243h,C865334L,2022-04-23,P177109,2604200,1,2604200,0,2604200,1,0,0,4,Pay axis,2022-04-24,Changhong Ruba 40 Inches D4000i Smart LED,1562520,Entertainment
ODR1203665578h,C752545L,2022-04-28,P177109,2604200,1,2604200,0,2604200,1,1,0,1,COD,2022-04-17,Changhong Ruba 40 Inches D4000i Smart LED,1562520,Entertainment
ODR3525582789b,C992621L,2022-05-02,P177109,2604200,1,2604200,0,2604200,1,0,0,4,Pay axis,2021-11-17,Changhong Ruba 40 Inches D4000i Smart LED,1562520,Entertainment
ODR9386509697p,C872920L,2022-08-04,P614218,2594630,1,2594630,0,2594630,1,0,0,1,COD,2021-09-18,AZD HSU 12 HNB DC INVERTER 1 TON,1971884,Appliances
ODR6036928157m,C624290L,2021-05-12,P131987,2591440,1,2591440,0,2591440,1,0,0,4,Pay axis,2021-11-26,haier HSU 18LK E8,1580732,Appliances
ODR7805104683h,C602850L,2021-07-17,P131987,2591440,1,2591440,0,2591440,1,0,0,1,COD,2021-07-03,haier HSU 18LK E8,1580732,Appliances
ODR1817826678f,C140984L,2021-07-20,P316948,2591440,1,2591440,0,2591440,1,0,0,1,COD,2021-07-13,Haier HSU 18LK E10BL,2176798,Appliances
ODR4225257479s,C140984L,2021-07-22,P316948,2591440,1,2591440,0,2591440,1,1,1,1,COD,2021-07-13,Haier HSU 18LK E10BL,2176798,Appliances
ODR3319167145o,C546651L,2021-07-24,P131987,2591440,1,2591440,0,2591440,1,1,0,1,COD,2021-07-07,haier HSU 18LK E8,1580732,Appliances
ODR1433190648f,C972737L,2021-11-08,P131987,2591440,1,2591440,0,2591440,1,1,0,1,COD,2021-07-21,haier HSU 18LK E8,1580732,Appliances
ODR4584407097d,C313927L,2022-05-07,P491161,2588250,1,2588250,0,2588250,1,1,0,3,Customer Credit,2021-09-20,Haier HSU 12 HNF,1734084,Appliances
ODR8866746615g,C671880L,2022-09-06,P491161,2588250,1,2588250,0,2588250,1,0,0,7,Easy Pay,2022-05-22,Haier HSU 12 HNF,1734084,Appliances
ODR3054409411g,C181436L,2022-11-07,P491161,2588250,1,2588250,0,2588250,1,0,0,1,COD,2021-11-01,Haier HSU 12 HNF,1734084,Appliances
ODR7910251558r,C501840L,2022-03-22,P423681,2552000,1,2552000,0,2552000,1,0,0,1,COD,2022-03-14,hop ANKM030,1582240,Beauty & Grooming
ODR2022951306o,C501840L,2022-03-24,P423681,2552000,1,2552000,0,2552000,1,0,0,7,Easy Pay,2022-03-14,hop ANKM030,1582240,Beauty & Grooming
ODR9880047917z,C374672L,2022-04-26,P423681,2552000,1,2552000,0,2552000,1,1,1,1,COD,2021-07-17,hop ANKM030,1582240,Beauty & Grooming
ODR4388835210p,C283866L,2022-07-24,P423681,2552000,1,2552000,0,2552000,1,0,0,7,Easy Pay,2021-07-18,hop ANKM030,1582240,Beauty & Grooming
ODR8649241199l,C781213L,2021-11-20,P779480,1276000,2,2552000,0,2552000,1,1,0,1,COD,2021-08-23,Naushemian #0030 Light Red M,842160,Women Fashion
ODR7843419046a,C773779L,2022-02-08,P160695,2551942,1,2551942,0,2551942,1,1,0,4,Pay axis,2022-08-02,Surmawala Haier HSU 12HN Air Conditioner White,1888422,Appliances
ODR1818707127p,C143684L,2021-10-21,P663397,2534600,1,2534600,0,2534600,1,1,1,1,COD,2021-07-05,kenwood KEA1801,1774220,Appliances
ODR1852685453g,C527307L,2022-08-03,P918122,2533672,1,2533672,0,2533672,1,0,0,4,Pay axis,2021-10-04,lenovo 80HR00AKUE,2063002,Computing
ODR9167887699z,C990726L,2022-09-03,P918122,2533672,1,2533672,0,2533672,1,0,0,4,Pay axis,2022-03-16,lenovo 80HR00AKUE,2063002,Computing
ODR6677543774l,C958287L,2021-06-10,P350026,2529960,1,2529960,0,2529960,1,0,0,4,Pay axis,2021-07-15,gree 12CZ8,2049256,Appliances
ODR7786538622b,C958287L,2021-10-15,P350026,2529960,1,2529960,0,2529960,1,1,1,1,COD,2021-07-15,gree 12CZ8,2049256,Appliances
ODR6498030200a,C569357L,2021-11-18,P747667,2529960,1,2529960,0,2529960,1,0,0,4,Pay axis,2021-11-02,R&I Generator 3.0KVA,2074544,Appliances
ODR9858888901n,C960097L,2022-04-16,P547091,8410,300,2523000,0,2523000,1,0,0,1,COD,2022-04-10,RS Coconut Bites,6902,Soghaat
ODR3160137907g,C382868L,2022-07-31,P715572,2518360,1,2518360,0,2518360,1,1,0,1,COD,2021-07-07,plk PD/ 991 471 65,1561360,Men Fashion
ODR3847622820n,C495676L,2022-08-08,P499864,2509080,1,2509080,0,2509080,1,0,0,7,Easy Pay,2021-11-26,Surmawala PEL PRA 160 Refrigerator Silver,1906866,Appliances
ODR9186281280h,C264730L,2021-07-10,P240605,2505310,1,2505310,0,2505310,1,0,0,4,Pay axis,2021-08-05,lenovo 80J2021CUE,2083012,Computing
ODR2363956159e,C595566L,2021-08-10,P240605,2505310,1,2505310,0,2505310,1,0,0,4,Pay axis,2021-10-01,lenovo 80J2021CUE,2083012,Computing
ODR3775125430v,C215074L,2021-11-15,P240605,2505310,1,2505310,0,2505310,1,1,1,4,Pay axis,2021-09-13,lenovo 80J2021CUE,2083012,Computing
ODR9745391576l,C619677L,2021-12-10,P240605,2505310,1,2505310,0,2505310,1,0,0,4,Pay axis,2021-10-22,lenovo 80J2021CUE,2083012,Computing
ODR7050815218f,C117628L,2022-02-05,P858730,2496900,1,2496900,0,2496900,1,0,0,1,COD,2022-05-16,Lenovo 80UD00DLAK,2122336,Computing
ODR8555695048u,C566168L,2022-04-20,P858730,2496900,1,2496900,0,2496900,1,0,0,7,Easy Pay,2022-04-09,Lenovo 80UD00DLAK,2122336,Computing
ODR1608293367i,C563598L,2022-04-27,P858730,2496900,1,2496900,0,2496900,1,1,0,1,COD,2022-04-25,Lenovo 80UD00DLAK,2122336,Computing
ODR1755044092o,C985354L,2021-11-11,P213157,2494000,1,2494000,0,2494000,1,1,0,1,COD,2021-10-02,Xpert XGEO.70.1B,2045080,Appliances
ODR3709054800z,C363466L,2021-11-14,P925502,2493942,1,2493942,0,2493942,1,0,0,4,Pay axis,2021-11-24,hyundai HGS2500 ,2194662,Appliances
ODR3054005428s,C842855L,2021-10-16,P738893,2490984,1,2490984,0,2490984,1,1,0,12,Internet Banking,2021-10-25,interwood HF 01CR1 HW 12021,1494544,Home & Living
ODR7008480057l,C224432L,2022-01-31,P505335,2485358,1,2485358,0,2485358,1,0,0,1,COD,2022-01-02,Ricoh Black Laser SP 4510DN,2236770,Computing
ODR2252229751u,C536852L,2022-02-21,P505335,2485358,1,2485358,0,2485358,1,1,0,1,COD,2022-02-16,Ricoh Black Laser SP 4510DN,2236770,Computing
ODR2412167732h,C536852L,2022-02-22,P505335,2485358,1,2485358,0,2485358,1,0,0,1,COD,2022-02-16,Ricoh Black Laser SP 4510DN,2236770,Computing
ODR9934782691v,C374672L,2022-02-25,P505335,2485358,1,2485358,0,2485358,1,1,0,1,COD,2021-07-17,Ricoh Black Laser SP 4510DN,2236770,Computing
ODR9844285102o,C893754L,2022-07-02,P505335,2485358,1,2485358,0,2485358,1,1,1,1,COD,2021-07-03,Ricoh Black Laser SP 4510DN,2236770,Computing
ODR5396028050v,C306526L,2021-12-21,P240605,2479790,1,2479790,0,2479790,1,0,0,4,Pay axis,2021-12-21,lenovo 80J2021CUE,2083012,Computing
ODR7519793170r,C203164L,2021-12-25,P240605,2479790,1,2479790,0,2479790,1,0,0,4,Pay axis,2021-10-25,lenovo 80J2021CUE,2083012,Computing
ODR3691339665e,C203164L,2021-12-26,P240605,2479790,1,2479790,0,2479790,1,0,0,4,Pay axis,2021-10-25,lenovo 80J2021CUE,2083012,Computing
ODR2211812678a,C143684L,2022-01-03,P861342,2465000,1,2465000,0,2465000,1,1,0,1,COD,2021-07-05,Haier 1.5 Ton Split Air Conditioner   HSU 18LKE,2193850,Appliances
ODR6078641867v,C686117L,2021-05-12,P918122,2456010,1,2456010,0,2456010,1,0,0,4,Pay axis,2021-12-03,lenovo 80HR00AKUE,2063002,Computing
ODR5233312173k,C203164L,2021-11-29,P918122,2456010,1,2456010,0,2456010,1,0,0,4,Pay axis,2021-10-25,lenovo 80HR00AKUE,2063002,Computing
ODR1636735918p,C891022L,2021-12-09,P486103,2455720,1,2455720,0,2455720,1,1,1,1,COD,2021-09-08,dawlance VF 1035WB,1915450,Appliances
ODR6665759599z,C764741L,2022-04-30,P899584,2441510,1,2441510,0,2441510,1,1,0,4,Pay axis,2022-04-20,Enviro EAC 18,1996998,Appliances
ODR2112943223t,C479992L,2021-09-26,P442844,2436000,1,2436000,0,2436000,1,1,0,1,COD,2021-09-19,Naushemian #0031 Orange  M,2168040,Women Fashion
ODR5467092480d,C382868L,2021-10-15,P137838,2436000,1,2436000,0,2436000,1,1,0,1,COD,2021-07-07,Naushemian #0031 Orange  L,1948800,Women Fashion
ODR6390056181d,C412936L,2022-06-03,P964474,403100,6,2418600,0,2418600,1,1,1,1,COD,2021-07-16,sanasafinaz SS 3B,286172,Women Fashion
ODR3379049583z,C404192L,2021-03-09,P693509,2412800,1,2412800,0,2412800,1,1,1,1,COD,2021-07-06,dawlance VF 1035WB Silver,2123264,Appliances
ODR7376824200i,C826850L,2022-01-26,P138741,109620,22,2411640,0,2411640,1,1,1,1,COD,2022-01-06,PNG Pampers 10003452 Hazir,97672,Superstore
ODR2772853464d,C348049L,2021-10-24,P920290,2407000,1,2407000,0,2407000,1,1,0,1,COD,2021-07-13,AmanJee PB001,1540480,Women Fashion
ODR5873691062g,C378684L,2022-03-14,P168663,2403520,1,2403520,0,2403520,1,1,1,1,COD,2021-07-03,interwood HA R REO 39997,1490136,Home & Living
ODR2643586698w,C378684L,2022-04-25,P301216,2403520,1,2403520,0,2403520,1,0,0,1,COD,2021-07-03,interwood HA R AGRA 39999,1922816,Home & Living
ODR1536762217n,C378684L,2022-04-27,P301216,2403520,1,2403520,0,2403520,1,1,1,1,COD,2021-07-03,interwood HA R AGRA 39999,1922816,Home & Living
ODR4060576103b,C788509L,2022-01-14,P236487,2401200,1,2401200,0,2401200,1,1,1,1,COD,2021-07-20,Samsung Samsung NX300 Mirrorless   Brown,2041020,Entertainment
ODR8067790383g,C218616L,2022-01-23,P236487,2401200,1,2401200,0,2401200,1,1,1,1,COD,2021-07-19,Samsung Samsung NX300 Mirrorless   Brown,2041020,Entertainment
ODR1659675616l,C378684L,2022-02-15,P236487,2401200,1,2401200,0,2401200,1,1,0,1,COD,2021-07-03,Samsung Samsung NX300 Mirrorless   Brown,2041020,Entertainment
ODR9082255012s,C522289L,2022-02-17,P236487,2401200,1,2401200,0,2401200,1,0,0,1,COD,2022-02-10,Samsung Samsung NX300 Mirrorless   Brown,2041020,Entertainment
ODR6304804785q,C781213L,2022-02-24,P236487,2401200,1,2401200,0,2401200,1,1,0,1,COD,2021-08-23,Samsung Samsung NX300 Mirrorless   Brown,2041020,Entertainment
ODR9747806243r,C618216L,2022-03-14,P236487,2401200,1,2401200,0,2401200,1,1,0,1,COD,2022-01-11,Samsung Samsung NX300 Mirrorless   Brown,2041020,Entertainment
ODR3336575082a,C888995L,2022-07-03,P236487,2401200,1,2401200,0,2401200,1,1,0,1,COD,2021-12-12,Samsung Samsung NX300 Mirrorless   Brown,2041020,Entertainment
ODR4928475220o,C738725L,2022-04-05,P622378,1195902,2,2391804,0,2391804,1,1,0,1,COD,2021-08-27,AYS 32 32G6530,1076306,Entertainment
ODR2724020867k,C854229L,2021-11-28,P451592,2380900,1,2380900,0,2380900,1,1,1,1,COD,2021-11-12,Sony PlayStation 4 1TB   Call of Duty Black Ops 3 Version Limite,1547556,Entertainment
ODR8866502167c,C521935L,2022-01-16,P405060,2349000,1,2349000,0,2349000,1,0,0,1,COD,2021-11-22,Kenwood 1.5 Ton White ESense Split Air Conditioner   HSU 18LKE,1738260,Appliances
ODR6069139443d,C788509L,2022-01-24,P137983,2323944,1,2323944,0,2323944,1,1,0,1,COD,2021-07-20,HP Laser Color 277n (4 in 1),1440836,Computing
ODR2899577296u,C617555L,2022-03-28,P137983,2323944,1,2323944,0,2323944,1,1,1,1,COD,2022-03-19,HP Laser Color 277n (4 in 1),1440836,Computing
ODR8698338503d,C374672L,2022-04-29,P137983,2323944,1,2323944,0,2323944,1,1,0,1,COD,2021-07-17,HP Laser Color 277n (4 in 1),1440836,Computing
ODR2737256850i,C814229L,2022-09-02,P137983,2323944,1,2323944,0,2323944,1,1,0,1,COD,2021-07-13,HP Laser Color 277n (4 in 1),1440836,Computing
ODR9807671635u,C835942L,2022-02-03,P267363,290000,8,2320000,0,2320000,1,1,1,1,COD,2022-03-15,"GFC Bracket Myga Metal (Special Guard) 24""",220400,Appliances
ODR8467540226n,C215074L,2021-12-25,P306870,1160000,2,2320000,0,2320000,1,1,0,4,Pay axis,2021-09-13,Changhong Ruba 32 Inches Black HD Ready LED TV   32E3600,928000,Entertainment
ODR7821029209a,C426132L,2022-05-31,P942842,2320000,1,2320000,0,2320000,1,0,0,7,Easy Pay,2022-05-25,interwood HF 01ILO 40659,1197120,Home & Living
ODR2210437742l,C162721L,2022-03-27,P624168,2319942,1,2319942,0,2319942,1,1,0,1,COD,2021-07-26,ahp EOS 1300D DSLR Black,1879142,Entertainment
ODR7351770562j,C200057L,2022-05-04,P624168,2319942,1,2319942,0,2319942,1,0,0,7,Easy Pay,2022-01-21,ahp EOS 1300D DSLR Black,1879142,Entertainment
ODR9044626852y,C491806L,2022-05-24,P624168,2319942,1,2319942,0,2319942,1,0,0,7,Easy Pay,2022-05-04,ahp EOS 1300D DSLR Black,1879142,Entertainment
ODR8336342346m,C390635L,2022-06-04,P624168,2319942,1,2319942,0,2319942,1,0,0,7,Easy Pay,2022-04-23,ahp EOS 1300D DSLR Black,1879142,Entertainment
ODR3244497295i,C488014L,2022-07-04,P624168,2319942,1,2319942,0,2319942,1,0,0,7,Easy Pay,2022-04-19,ahp EOS 1300D DSLR Black,1879142,Entertainment
ODR6291667247f,C430619L,2021-08-09,P697298,2319942,1,2319942,0,2319942,1,0,0,8,UBL Credit Card,2021-09-22,Samsung Galaxy A5 A510F (2016),1391942,Mobiles & Tablets
ODR2579677954l,C762523L,2021-09-13,P697298,2319942,1,2319942,0,2319942,1,0,0,9,My Gateway,2021-09-03,Samsung Galaxy A5 A510F (2016),1391942,Mobiles & Tablets
ODR8025984166h,C770029L,2021-12-07,P697298,2319942,1,2319942,0,2319942,1,1,0,1,COD,2021-07-16,Samsung Galaxy A5 A510F (2016),1391942,Mobiles & Tablets
ODR3549955243f,C893754L,2022-03-21,P951406,1159942,2,2319884,0,2319884,1,0,0,1,COD,2021-07-03,Orient 32L4143,815596,Entertainment
ODR1415789188i,C551481L,2022-01-07,P280917,2300860,1,2300860,0,2300860,1,1,0,1,COD,2021-11-12,AYS PEL PRGD 130 Glass Door 250,1679622,Appliances
ODR6157167994u,C195703L,2021-01-12,P420995,2297380,1,2297380,0,2297380,1,0,0,4,Pay axis,2021-11-19,Haier HWM 55 1010,1401396,Appliances
ODR8272442582c,C538631L,2021-07-12,P420995,2297380,1,2297380,0,2297380,1,0,0,4,Pay axis,2021-11-08,Haier HWM 55 1010,1401396,Appliances
ODR4376375664y,C227184L,2021-12-16,P420995,2297380,1,2297380,0,2297380,1,0,0,4,Pay axis,2021-08-02,Haier HWM 55 1010,1401396,Appliances
ODR7360886829z,C374672L,2021-02-11,P978512,2291000,1,2291000,0,2291000,1,1,1,1,COD,2021-07-17,AmanJee PB003,1855710,Women Fashion
ODR1843283030u,C158367L,2021-10-19,P978512,2291000,1,2291000,0,2291000,1,1,0,1,COD,2021-07-16,AmanJee PB003,1855710,Women Fashion
ODR1153196366r,C620963L,2021-10-20,P978512,2291000,1,2291000,0,2291000,1,0,0,1,COD,2021-10-14,AmanJee PB003,1855710,Women Fashion
ODR7407713031r,C586717L,2021-11-11,P978512,2291000,1,2291000,0,2291000,1,1,0,1,COD,2021-08-12,AmanJee PB003,1855710,Women Fashion
ODR9696616362k,C675024L,2022-01-16,P303096,2281140,1,2281140,0,2281140,1,1,1,1,COD,2021-09-26,Samsung Samsung NX30ZZ Smart Camera (Black),2053026,Entertainment
ODR2255065794q,C547681L,2022-05-01,P303096,2281140,1,2281140,0,2281140,1,0,0,4,Pay axis,2021-09-04,Samsung Samsung NX30ZZ Smart Camera (Black),2053026,Entertainment
ODR4670633799b,C738725L,2022-12-01,P303096,2281140,1,2281140,0,2281140,1,0,0,1,COD,2021-08-27,Samsung Samsung NX30ZZ Smart Camera (Black),2053026,Entertainment
ODR8867994924e,C695592L,2021-01-08,P863752,2269424,1,2269424,0,2269424,1,0,0,8,UBL Credit Card,2021-07-13,Haier HRF 380,1497792,Appliances
ODR8059951244r,C162721L,2022-07-21,P229955,2265625,1,2265625,0,2265625,1,1,0,1,COD,2021-07-26,HP 15AY 15 Ay072NIA ci3,1631250,Computing
ODR8831189073f,C776042L,2022-09-07,P229955,2265625,1,2265625,0,2265625,1,0,0,7,Easy Pay,2022-07-11,HP 15AY 15 Ay072NIA ci3,1631250,Computing
ODR6669112781a,C131834L,2021-07-11,P285962,1131000,2,2262000,0,2262000,1,0,0,1,COD,2021-11-24,GMZV Xbox 360 Ultra Slim   4GB  Unmodified   Black,610160,Entertainment
ODR9490867351q,C379165L,2021-02-11,P246268,2261942,1,2261942,0,2261942,1,0,0,4,Pay axis,2021-10-21,iPhone 5s 16gb+Getiit Joy Band bundle,1877402,Computing
ODR9988344563j,C568309L,2021-08-22,P246268,2261942,1,2261942,0,2261942,1,0,0,9,My Gateway,2021-08-04,iPhone 5s 16gb+Getiit Joy Band bundle,1877402,Computing
ODR9118903539k,C875936L,2021-10-10,P246268,2261942,1,2261942,0,2261942,1,0,0,4,Pay axis,2021-10-07,iPhone 5s 16gb+Getiit Joy Band bundle,1877402,Computing
ODR4778191250r,C379165L,2021-10-27,P246268,2261942,1,2261942,0,2261942,1,0,0,1,COD,2021-10-21,iPhone 5s 16gb+Getiit Joy Band bundle,1877402,Computing
ODR2151730310l,C383629L,2022-02-01,P939904,2261420,1,2261420,0,2261420,1,0,0,4,Pay axis,2022-01-27,Kenwood KENWOOD E SENSE 1.5 Ton,1605556,Appliances
ODR8586137096p,C831683L,2022-10-01,P939904,2261420,1,2261420,0,2261420,1,1,1,11,Cash at Door Step,2021-07-03,Kenwood KENWOOD E SENSE 1.5 Ton,1605556,Appliances
ODR2818407604t,C374672L,2022-01-27,P837665,2256200,1,2256200,0,2256200,1,1,0,1,COD,2021-07-17,dawlance 9188 Mono,1872646,Appliances
ODR1542653211k,C741634L,2022-02-17,P837665,2256200,1,2256200,0,2256200,1,1,0,1,COD,2021-07-09,dawlance 9188 Mono,1872646,Appliances
ODR1418504199c,C992621L,2022-07-02,P837665,2256200,1,2256200,0,2256200,1,1,0,4,Pay axis,2021-11-17,dawlance 9188 Mono,1872646,Appliances
ODR9882171572h,C160493L,2022-06-05,P591007,2250342,1,2250342,0,2250342,1,1,1,1,COD,2021-08-28,cc samsung A520 Gold,1801538,Mobiles & Tablets
ODR6360623177g,C834363L,2021-08-13,P353028,1123460,2,2246920,0,2246920,1,1,1,1,COD,2021-07-11,Huawei P8 lite,707774,Mobiles & Tablets
ODR2410489402u,C625201L,2022-06-01,P837665,2238800,1,2238800,0,2238800,1,0,0,4,Pay axis,2022-01-28,dawlance 9188 Mono,1872646,Appliances
ODR3465878963f,C625201L,2022-07-01,P837665,2238800,1,2238800,0,2238800,1,1,1,4,Pay axis,2022-01-28,dawlance 9188 Mono,1872646,Appliances
ODR6697255782l,C201512L,2022-07-19,P229955,2235320,1,2235320,0,2235320,1,0,0,1,COD,2022-07-12,HP 15AY 15 Ay072NIA ci3,1631250,Computing
ODR6076728838c,C972737L,2022-05-17,P283167,2233000,1,2233000,0,2233000,1,1,0,1,COD,2021-07-21,HP Scanner M225dw,1496110,Computing
ODR5778721954y,C718296L,2021-04-11,P112319,2228360,1,2228360,0,2228360,1,0,0,4,Pay axis,2021-10-01,R&I Generator 2.5KVG,1842660,Appliances
